flag,deal_date,pk_class,sys,boss_id,geek_id,job_id,page,rank,list_time,deal_type,deal_time,app_active,chat,chat_read,detail_boss,list_boss,list_notify,msg_return,boss_days,job_days,geek_days
1,2015-12-27,bdp_java,Android,4182583,43395,299462,1,3,2015-12-27 14:31:57,list,2015-12-27 14:31:57,3,1,6,2,3,0,0,11.0,11.0,277.0
1,2015-12-27,bdp_java,Android,4182583,43395,299462,1,3,2015-12-27 14:33:09,list,2015-12-27 14:33:09,3,1,6,2,3,0,0,11.0,11.0,277.0
1,2015-12-27,bdp_java,Android,4182583,4356798,299462,1,11,2015-12-27 14:31:57,list,2015-12-27 14:31:57,2,3,12,4,2,4,5,11.0,11.0,4.0
1,2015-12-27,bdp_java,Android,4182583,4356798,299462,1,11,2015-12-27 14:33:09,list,2015-12-27 14:33:09,2,3,12,4,2,4,5,11.0,11.0,4.0
1,2015-12-27,bdp_java,Android,4182583,890334,299462,1,14,2015-12-27 14:31:57,list,2015-12-27 14:31:57,11,3,9,14,28,26,7,11.0,11.0,103.0
1,2015-12-27,bdp_java,Android,4182583,890334,299462,1,14,2015-12-27 14:33:09,list,2015-12-27 14:33:09,11,3,9,14,28,26,7,11.0,11.0,103.0
1,2015-12-27,bdp_java,Android,4202879,1573553,300273,1,11,2015-12-27 04:23:35,list,2015-12-27 04:23:35,4,0,3,4,4,6,1,10.0,10.0,80.0
1,2015-12-27,bdp_java,Android,4202879,1573553,300273,1,11,2015-12-27 04:23:36,list,2015-12-27 04:23:36,4,0,3,4,4,6,1,10.0,10.0,80.0
1,2015-12-27,bdp_java,Android,4202879,1573553,300273,1,11,2015-12-27 18:54:57,list,2015-12-27 18:54:57,5,0,5,6,7,7,1,10.0,10.0,80.0
1,2015-12-27,bdp_java,Android,4202879,1582523,300273,1,12,2015-12-27 04:23:35,list,2015-12-27 04:23:35,11,0,1,17,11,10,0,10.0,10.0,78.0
1,2015-12-27,bdp_java,Android,4202879,1582523,300273,1,12,2015-12-27 04:23:36,list,2015-12-27 04:23:36,11,0,1,17,11,10,0,10.0,10.0,78.0
1,2015-12-27,bdp_java,Android,4202879,1582523,300273,1,12,2015-12-27 18:54:57,list,2015-12-27 18:54:57,14,0,1,21,14,13,0,10.0,10.0,78.0
1,2015-12-27,bdp_java,Android,4202879,1587409,300273,1,1,2015-12-27 04:23:35,list,2015-12-27 04:23:35,10,0,4,30,28,6,3,10.0,10.0,77.0
1,2015-12-27,bdp_java,Android,4202879,1587409,300273,1,1,2015-12-27 04:23:36,list,2015-12-27 04:23:36,10,0,4,30,28,6,3,10.0,10.0,77.0
1,2015-12-27,bdp_java,Android,4202879,1587409,300273,1,1,2015-12-27 18:54:57,list,2015-12-27 18:54:57,12,0,5,32,33,6,4,10.0,10.0,77.0
1,2015-12-27,bdp_java,Android,4202879,1589531,300273,1,14,2015-12-27 04:23:35,list,2015-12-27 04:23:35,1,0,5,0,1,0,3,10.0,10.0,77.0
1,2015-12-27,bdp_java,Android,4202879,1589531,300273,1,14,2015-12-27 04:23:36,list,2015-12-27 04:23:36,1,0,5,0,1,0,3,10.0,10.0,77.0
1,2015-12-27,bdp_java,Android,4202879,1589531,300273,1,14,2015-12-27 18:54:57,list,2015-12-27 18:54:57,1,0,5,0,1,0,3,10.0,10.0,77.0
1,2015-12-27,bdp_java,Android,4202879,1599031,300273,1,7,2015-12-27 04:23:35,list,2015-12-27 04:23:35,2,0,2,1,3,1,1,10.0,10.0,75.0
1,2015-12-27,bdp_java,Android,4202879,1599031,300273,1,7,2015-12-27 04:23:36,list,2015-12-27 04:23:36,2,0,2,1,3,1,1,10.0,10.0,75.0
1,2015-12-27,bdp_java,Android,4202879,1599031,300273,1,7,2015-12-27 18:54:57,list,2015-12-27 18:54:57,3,0,2,1,4,2,1,10.0,10.0,75.0
1,2015-12-27,bdp_java,Android,4202879,1617821,300273,1,3,2015-12-27 04:23:35,list,2015-12-27 04:23:35,37,14,32,15,48,15,0,10.0,10.0,72.0
1,2015-12-27,bdp_java,Android,4202879,1617821,300273,1,3,2015-12-27 04:23:36,list,2015-12-27 04:23:36,37,14,32,15,48,15,0,10.0,10.0,72.0
1,2015-12-27,bdp_java,Android,4202879,1617821,300273,1,3,2015-12-27 18:54:57,list,2015-12-27 18:54:57,49,25,43,19,58,19,0,10.0,10.0,72.0
1,2015-12-27,bdp_java,Android,4202879,1635646,300273,1,9,2015-12-27 04:23:35,list,2015-12-27 04:23:35,7,0,0,13,6,4,0,10.0,10.0,70.0
1,2015-12-27,bdp_java,Android,4202879,1635646,300273,1,9,2015-12-27 04:23:36,list,2015-12-27 04:23:36,7,0,0,13,6,4,0,10.0,10.0,70.0
1,2015-12-27,bdp_java,Android,4202879,1635646,300273,1,9,2015-12-27 18:54:57,list,2015-12-27 18:54:57,8,0,6,15,7,5,0,10.0,10.0,70.0
1,2015-12-27,bdp_java,Android,4202879,1656734,300273,1,4,2015-12-27 04:23:35,list,2015-12-27 04:23:35,28,4,24,12,8,9,3,10.0,10.0,67.0
1,2015-12-27,bdp_java,Android,4202879,1656734,300273,1,4,2015-12-27 04:23:36,list,2015-12-27 04:23:36,28,4,24,12,8,9,3,10.0,10.0,67.0
1,2015-12-27,bdp_java,Android,4202879,1656734,300273,1,4,2015-12-27 18:54:57,list,2015-12-27 18:54:57,40,7,40,21,9,10,5,10.0,10.0,67.0
1,2015-12-27,bdp_java,Android,4202879,1680536,300273,1,10,2015-12-27 04:23:35,list,2015-12-27 04:23:35,11,4,12,7,9,0,5,10.0,10.0,63.0
1,2015-12-27,bdp_java,Android,4202879,1680536,300273,1,10,2015-12-27 04:23:36,list,2015-12-27 04:23:36,11,4,12,7,9,0,5,10.0,10.0,63.0
1,2015-12-27,bdp_java,Android,4202879,1680536,300273,1,10,2015-12-27 18:54:57,list,2015-12-27 18:54:57,11,4,13,7,9,0,6,10.0,10.0,63.0
1,2015-12-27,bdp_java,Android,4202879,1693015,300273,1,1,2015-12-27 04:23:35,list,2015-12-27 04:23:35,2,0,0,0,1,0,0,10.0,10.0,61.0
1,2015-12-27,bdp_java,Android,4202879,1693015,300273,1,1,2015-12-27 04:23:36,list,2015-12-27 04:23:36,2,0,0,0,1,0,0,10.0,10.0,61.0
1,2015-12-27,bdp_java,Android,4202879,1693015,300273,1,1,2015-12-27 18:54:57,list,2015-12-27 18:54:57,3,0,0,0,2,0,0,10.0,10.0,61.0
1,2015-12-27,bdp_java,Android,4202879,1697387,300273,1,2,2015-12-27 04:23:35,list,2015-12-27 04:23:35,4,5,22,14,4,5,12,10.0,10.0,61.0
1,2015-12-27,bdp_java,Android,4202879,1697387,300273,1,2,2015-12-27 04:23:36,list,2015-12-27 04:23:36,4,5,22,14,4,5,12,10.0,10.0,61.0
1,2015-12-27,bdp_java,Android,4202879,1697387,300273,1,2,2015-12-27 18:54:57,list,2015-12-27 18:54:57,5,5,22,14,4,6,13,10.0,10.0,61.0
1,2015-12-27,bdp_java,Android,4202879,301689,300273,1,15,2015-12-27 04:23:35,list,2015-12-27 04:23:35,0,1,7,0,0,4,5,10.0,10.0,130.0
1,2015-12-27,bdp_java,Android,4202879,301689,300273,1,15,2015-12-27 04:23:36,list,2015-12-27 04:23:36,0,1,7,0,0,4,5,10.0,10.0,130.0
1,2015-12-27,bdp_java,Android,4202879,301689,300273,1,15,2015-12-27 18:54:57,list,2015-12-27 18:54:57,0,1,9,1,0,6,7,10.0,10.0,130.0
1,2015-12-27,bdp_java,Android,4202879,3027994,300273,1,6,2015-12-27 04:23:35,list,2015-12-27 04:23:35,2,0,1,0,4,0,0,10.0,10.0,53.0
1,2015-12-27,bdp_java,Android,4202879,3027994,300273,1,6,2015-12-27 04:23:36,list,2015-12-27 04:23:36,2,0,1,0,4,0,0,10.0,10.0,53.0
1,2015-12-27,bdp_java,Android,4202879,3027994,300273,1,6,2015-12-27 18:54:57,list,2015-12-27 18:54:57,2,0,1,0,4,0,0,10.0,10.0,53.0
1,2015-12-27,bdp_java,Android,4202879,3033948,300273,1,15,2015-12-27 04:23:35,list,2015-12-27 04:23:35,11,0,2,22,12,10,0,10.0,10.0,52.0
1,2015-12-27,bdp_java,Android,4202879,3033948,300273,1,15,2015-12-27 04:23:36,list,2015-12-27 04:23:36,11,0,2,22,12,10,0,10.0,10.0,52.0
1,2015-12-27,bdp_java,Android,4202879,3033948,300273,1,15,2015-12-27 18:54:57,list,2015-12-27 18:54:57,14,0,4,23,16,12,0,10.0,10.0,52.0
1,2015-12-27,bdp_java,Android,4202879,3241111,300273,1,12,2015-12-27 04:23:35,list,2015-12-27 04:23:35,6,4,23,14,5,5,3,10.0,10.0,50.0
1,2015-12-27,bdp_java,Android,4202879,3241111,300273,1,12,2015-12-27 04:23:36,list,2015-12-27 04:23:36,6,4,23,14,5,5,3,10.0,10.0,50.0
1,2015-12-27,bdp_java,Android,4202879,3241111,300273,1,12,2015-12-27 18:54:57,list,2015-12-27 18:54:57,7,4,26,16,7,5,4,10.0,10.0,50.0
1,2015-12-27,bdp_java,Android,4202879,3284048,300273,1,13,2015-12-27 04:23:35,list,2015-12-27 04:23:35,0,0,3,0,0,0,2,10.0,10.0,46.0
1,2015-12-27,bdp_java,Android,4202879,3284048,300273,1,13,2015-12-27 04:23:36,list,2015-12-27 04:23:36,0,0,3,0,0,0,2,10.0,10.0,46.0
1,2015-12-27,bdp_java,Android,4202879,3284048,300273,1,13,2015-12-27 18:54:57,list,2015-12-27 18:54:57,0,0,3,0,0,0,2,10.0,10.0,46.0
1,2015-12-27,bdp_java,Android,4202879,3453943,300273,1,5,2015-12-27 04:23:35,list,2015-12-27 04:23:35,0,0,0,0,0,0,0,10.0,10.0,40.0
1,2015-12-27,bdp_java,Android,4202879,3453943,300273,1,5,2015-12-27 04:23:36,list,2015-12-27 04:23:36,0,0,0,0,0,0,0,10.0,10.0,40.0
1,2015-12-27,bdp_java,Android,4202879,3453943,300273,1,5,2015-12-27 18:54:57,list,2015-12-27 18:54:57,1,0,18,9,1,3,1,10.0,10.0,40.0
1,2015-12-27,bdp_java,Android,4202879,3457456,300273,1,2,2015-12-27 04:23:35,list,2015-12-27 04:23:35,0,0,0,0,0,0,0,10.0,10.0,40.0
1,2015-12-27,bdp_java,Android,4202879,3457456,300273,1,2,2015-12-27 04:23:36,list,2015-12-27 04:23:36,0,0,0,0,0,0,0,10.0,10.0,40.0
1,2015-12-27,bdp_java,Android,4202879,3457456,300273,1,2,2015-12-27 18:54:57,list,2015-12-27 18:54:57,1,0,33,48,2,0,0,10.0,10.0,40.0
1,2015-12-27,bdp_java,Android,4202879,3472289,300273,1,13,2015-12-27 04:23:35,list,2015-12-27 04:23:35,4,0,0,0,8,0,0,10.0,10.0,39.0
1,2015-12-27,bdp_java,Android,4202879,3472289,300273,1,13,2015-12-27 04:23:36,list,2015-12-27 04:23:36,4,0,0,0,8,0,0,10.0,10.0,39.0
1,2015-12-27,bdp_java,Android,4202879,3472289,300273,1,13,2015-12-27 18:54:57,list,2015-12-27 18:54:57,5,0,0,0,11,0,0,10.0,10.0,39.0
1,2015-12-27,bdp_java,Android,4202879,3825027,300273,1,8,2015-12-27 04:23:35,list,2015-12-27 04:23:35,1,0,0,0,1,0,0,10.0,10.0,24.0
1,2015-12-27,bdp_java,Android,4202879,3825027,300273,1,8,2015-12-27 04:23:36,list,2015-12-27 04:23:36,1,0,0,0,1,0,0,10.0,10.0,24.0
1,2015-12-27,bdp_java,Android,4202879,3825027,300273,1,8,2015-12-27 18:54:57,list,2015-12-27 18:54:57,2,0,0,0,2,0,0,10.0,10.0,24.0
1,2015-12-27,bdp_java,Android,4202879,4059364,300273,1,6,2015-12-27 04:23:35,list,2015-12-27 04:23:35,23,19,42,43,33,18,0,10.0,10.0,14.0
1,2015-12-27,bdp_java,Android,4202879,4059364,300273,1,6,2015-12-27 04:23:36,list,2015-12-27 04:23:36,23,19,42,43,33,18,0,10.0,10.0,14.0
1,2015-12-27,bdp_java,Android,4202879,4059364,300273,1,6,2015-12-27 18:54:57,list,2015-12-27 18:54:57,27,19,43,50,39,24,2,10.0,10.0,14.0
1,2015-12-27,bdp_java,Android,4202879,4133555,300273,1,7,2015-12-27 04:23:35,list,2015-12-27 04:23:35,26,6,21,63,36,18,0,10.0,10.0,12.0
1,2015-12-27,bdp_java,Android,4202879,4133555,300273,1,7,2015-12-27 04:23:36,list,2015-12-27 04:23:36,26,6,21,63,36,18,0,10.0,10.0,12.0
1,2015-12-27,bdp_java,Android,4202879,4133555,300273,1,7,2015-12-27 18:54:57,list,2015-12-27 18:54:57,39,21,55,87,52,23,0,10.0,10.0,12.0
1,2015-12-27,bdp_java,Android,4202879,4202262,300273,1,14,2015-12-27 04:23:35,list,2015-12-27 04:23:35,22,41,46,3,8,2,8,10.0,10.0,10.0
1,2015-12-27,bdp_java,Android,4202879,4202262,300273,1,14,2015-12-27 04:23:36,list,2015-12-27 04:23:36,22,41,46,3,8,2,8,10.0,10.0,10.0
1,2015-12-27,bdp_java,Android,4202879,4202262,300273,1,14,2015-12-27 18:54:57,list,2015-12-27 18:54:57,29,43,50,5,13,4,9,10.0,10.0,10.0
1,2015-12-27,bdp_java,Android,4202879,4308597,300273,1,11,2015-12-27 04:23:35,list,2015-12-27 04:23:35,51,6,43,59,61,10,0,10.0,10.0,6.0
1,2015-12-27,bdp_java,Android,4202879,4308597,300273,1,11,2015-12-27 04:23:36,list,2015-12-27 04:23:36,51,6,43,59,61,10,0,10.0,10.0,6.0
1,2015-12-27,bdp_java,Android,4202879,4308597,300273,1,11,2015-12-27 18:54:57,list,2015-12-27 18:54:57,56,6,44,62,68,11,0,10.0,10.0,6.0
1,2015-12-27,bdp_java,Android,4202879,4310342,300273,1,8,2015-12-27 04:23:35,list,2015-12-27 04:23:35,14,9,48,34,17,9,0,10.0,10.0,5.0
1,2015-12-27,bdp_java,Android,4202879,4310342,300273,1,8,2015-12-27 04:23:36,list,2015-12-27 04:23:36,14,9,48,34,17,9,0,10.0,10.0,5.0
1,2015-12-27,bdp_java,Android,4202879,4310342,300273,1,8,2015-12-27 18:54:57,list,2015-12-27 18:54:57,16,9,70,56,25,10,0,10.0,10.0,5.0
1,2015-12-27,bdp_java,Android,4202879,4381929,300273,1,5,2015-12-27 04:23:35,list,2015-12-27 04:23:35,10,0,1,3,2,1,0,10.0,10.0,3.0
1,2015-12-27,bdp_java,Android,4202879,4381929,300273,1,5,2015-12-27 04:23:36,list,2015-12-27 04:23:36,10,0,1,3,2,1,0,10.0,10.0,3.0
1,2015-12-27,bdp_java,Android,4202879,4381929,300273,1,5,2015-12-27 18:54:57,list,2015-12-27 18:54:57,10,0,1,3,2,1,0,10.0,10.0,3.0
1,2015-12-27,bdp_java,Android,4202879,4429566,300273,1,3,2015-12-27 04:23:35,list,2015-12-27 04:23:35,14,4,7,16,13,4,1,10.0,10.0,1.0
1,2015-12-27,bdp_java,Android,4202879,4429566,300273,1,3,2015-12-27 04:23:36,list,2015-12-27 04:23:36,14,4,7,16,13,4,1,10.0,10.0,1.0
1,2015-12-27,bdp_java,Android,4202879,4429566,300273,1,3,2015-12-27 18:54:57,list,2015-12-27 18:54:57,27,8,19,24,22,7,1,10.0,10.0,1.0
1,2015-12-27,bdp_java,Android,4202879,71967,300273,1,10,2015-12-27 04:23:35,list,2015-12-27 04:23:35,37,5,21,19,27,1,0,10.0,10.0,240.0
1,2015-12-27,bdp_java,Android,4202879,71967,300273,1,10,2015-12-27 04:23:36,list,2015-12-27 04:23:36,37,5,21,19,27,1,0,10.0,10.0,240.0
1,2015-12-27,bdp_java,Android,4202879,71967,300273,1,10,2015-12-27 18:54:57,list,2015-12-27 18:54:57,43,8,25,21,29,1,0,10.0,10.0,240.0
1,2015-12-27,bdp_java,Android,4202879,994335,300273,1,4,2015-12-27 04:23:35,list,2015-12-27 04:23:35,14,30,117,163,49,16,11,10.0,10.0,101.0
1,2015-12-27,bdp_java,Android,4202879,994335,300273,1,4,2015-12-27 04:23:36,list,2015-12-27 04:23:36,14,30,117,163,49,16,11,10.0,10.0,101.0
1,2015-12-27,bdp_java,Android,4202879,994335,300273,1,4,2015-12-27 18:54:57,list,2015-12-27 18:54:57,22,34,127,177,57,23,13,10.0,10.0,101.0
1,2015-12-27,bdp_java,Android,4226697,1603237,311954,1,9,2015-12-27 09:58:05,list,2015-12-27 09:58:05,12,0,4,3,10,1,0,9.0,4.0,74.0
1,2015-12-27,bdp_java,Android,4226697,160850,311954,1,14,2015-12-27 09:58:05,list,2015-12-27 09:58:05,2,0,0,3,3,5,0,9.0,4.0,167.0
1,2015-12-27,bdp_java,Android,4226697,1610382,311954,1,11,2015-12-27 09:58:05,list,2015-12-27 09:58:05,2,0,1,13,7,5,2,9.0,4.0,73.0
1,2015-12-27,bdp_java,Android,4226697,197445,311954,1,8,2015-12-27 09:58:05,list,2015-12-27 09:58:05,7,3,11,10,9,11,1,9.0,4.0,157.0
1,2015-12-27,bdp_java,Android,4226697,240422,311954,1,13,2015-12-27 09:58:05,list,2015-12-27 09:58:05,2,0,0,0,2,1,0,9.0,4.0,146.0
1,2015-12-27,bdp_java,Android,4226697,3030339,311954,1,5,2015-12-27 09:58:05,list,2015-12-27 09:58:05,48,38,52,24,24,11,1,9.0,4.0,53.0
1,2015-12-27,bdp_java,Android,4226697,3242475,311954,1,10,2015-12-27 09:58:05,list,2015-12-27 09:58:05,7,2,8,0,8,0,1,9.0,4.0,50.0
1,2015-12-27,bdp_java,Android,4226697,3250475,311954,1,2,2015-12-27 09:58:05,list,2015-12-27 09:58:05,12,2,14,10,13,10,0,9.0,4.0,48.0
1,2015-12-27,bdp_java,Android,4226697,3309410,311954,1,15,2015-12-27 09:58:05,list,2015-12-27 09:58:05,15,0,4,3,23,3,2,9.0,4.0,45.0
1,2015-12-27,bdp_java,Android,4226697,3824312,311954,1,1,2015-12-27 09:58:05,list,2015-12-27 09:58:05,3,0,1,25,5,9,0,9.0,4.0,24.0
1,2015-12-27,bdp_java,Android,4226697,3940487,311954,1,4,2015-12-27 09:58:05,list,2015-12-27 09:58:05,5,2,11,10,5,6,0,9.0,4.0,19.0
1,2015-12-27,bdp_java,Android,4226697,4036210,311954,1,12,2015-12-27 09:58:05,list,2015-12-27 09:58:05,97,147,243,57,20,21,18,9.0,4.0,15.0
1,2015-12-27,bdp_java,Android,4226697,4082218,311954,1,7,2015-12-27 09:58:05,list,2015-12-27 09:58:05,15,56,142,47,11,4,24,9.0,4.0,13.0
1,2015-12-27,bdp_java,Android,4226697,4279637,311954,1,3,2015-12-27 09:58:05,list,2015-12-27 09:58:05,46,12,32,5,46,5,1,9.0,4.0,7.0
1,2015-12-27,bdp_java,Android,4226697,999025,311954,1,6,2015-12-27 09:58:05,list,2015-12-27 09:58:05,1,11,14,36,7,14,7,9.0,4.0,101.0
1,2015-12-27,bdp_java,Android,423277,1617821,138210,1,7,2015-12-27 23:36:17,list,2015-12-27 23:36:17,54,29,47,21,62,20,0,106.0,99.0,72.0
1,2015-12-27,bdp_java,Android,423277,1656734,138210,1,15,2015-12-27 23:36:17,list,2015-12-27 23:36:17,41,7,43,22,10,11,5,106.0,99.0,67.0
1,2015-12-27,bdp_java,Android,423277,301689,138210,1,4,2015-12-27 23:36:17,list,2015-12-27 23:36:17,0,1,9,1,0,6,7,106.0,99.0,130.0
1,2015-12-27,bdp_java,Android,423277,3033948,138210,1,14,2015-12-27 23:36:17,list,2015-12-27 23:36:17,14,0,7,24,16,12,0,106.0,99.0,52.0
1,2015-12-27,bdp_java,Android,423277,3457456,138210,1,1,2015-12-27 23:36:17,list,2015-12-27 23:36:17,3,0,38,48,6,0,0,106.0,99.0,40.0
1,2015-12-27,bdp_java,Android,423277,3472289,138210,1,2,2015-12-27 23:36:17,list,2015-12-27 23:36:17,5,0,0,0,11,0,0,106.0,99.0,39.0
1,2015-12-27,bdp_java,Android,423277,3759805,138210,1,10,2015-12-27 23:36:17,list,2015-12-27 23:36:17,10,4,10,20,12,10,1,106.0,99.0,27.0
1,2015-12-27,bdp_java,Android,423277,3825635,138210,1,12,2015-12-27 23:36:17,list,2015-12-27 23:36:17,5,0,2,0,3,0,0,106.0,99.0,24.0
1,2015-12-27,bdp_java,Android,423277,4133555,138210,1,9,2015-12-27 23:36:17,list,2015-12-27 23:36:17,41,21,55,89,54,24,0,106.0,99.0,12.0
1,2015-12-27,bdp_java,Android,423277,4202262,138210,1,3,2015-12-27 23:36:17,list,2015-12-27 23:36:17,30,43,51,5,13,4,9,106.0,99.0,10.0
1,2015-12-27,bdp_java,Android,423277,4227959,138210,1,11,2015-12-27 23:36:17,list,2015-12-27 23:36:17,8,0,5,1,2,0,0,106.0,99.0,9.0
1,2015-12-27,bdp_java,Android,423277,4307243,138210,1,13,2015-12-27 23:36:17,list,2015-12-27 23:36:17,20,12,30,24,6,3,0,106.0,99.0,6.0
1,2015-12-27,bdp_java,Android,423277,4357328,138210,1,5,2015-12-27 23:36:17,list,2015-12-27 23:36:17,83,47,91,54,53,10,2,106.0,99.0,4.0
1,2015-12-27,bdp_java,Android,423277,4381376,138210,1,6,2015-12-27 23:36:17,list,2015-12-27 23:36:17,80,30,94,86,82,14,11,106.0,99.0,3.0
1,2015-12-27,bdp_java,Android,423277,990946,138210,1,8,2015-12-27 23:36:17,list,2015-12-27 23:36:17,5,0,4,2,5,0,0,106.0,99.0,102.0
1,2015-12-27,bdp_java,Android,4330691,1573553,310681,1,8,2015-12-27 09:49:30,list,2015-12-27 09:49:30,5,0,5,6,7,7,1,5.0,5.0,80.0
1,2015-12-27,bdp_java,Android,4330691,1573553,310681,1,8,2015-12-27 09:50:41,list,2015-12-27 09:50:41,5,0,5,6,7,7,1,5.0,5.0,80.0
1,2015-12-27,bdp_java,Android,4330691,1599031,310681,1,12,2015-12-27 09:49:30,list,2015-12-27 09:49:30,3,0,2,1,4,2,1,5.0,5.0,75.0
1,2015-12-27,bdp_java,Android,4330691,1599031,310681,1,12,2015-12-27 09:50:41,list,2015-12-27 09:50:41,3,0,2,1,4,2,1,5.0,5.0,75.0
1,2015-12-27,bdp_java,Android,4330691,1656734,310681,1,10,2015-12-27 09:49:30,list,2015-12-27 09:49:30,37,7,33,19,8,9,4,5.0,5.0,67.0
1,2015-12-27,bdp_java,Android,4330691,1656734,310681,1,10,2015-12-27 09:50:41,list,2015-12-27 09:50:41,37,7,33,19,8,9,4,5.0,5.0,67.0
1,2015-12-27,bdp_java,Android,4330691,1680536,310681,1,13,2015-12-27 09:49:30,list,2015-12-27 09:49:30,11,4,13,7,9,0,6,5.0,5.0,63.0
1,2015-12-27,bdp_java,Android,4330691,1680536,310681,1,13,2015-12-27 09:50:41,list,2015-12-27 09:50:41,11,4,13,7,9,0,6,5.0,5.0,63.0
1,2015-12-27,bdp_java,Android,4330691,1693015,310681,1,3,2015-12-27 09:49:30,list,2015-12-27 09:49:30,3,0,0,0,2,0,0,5.0,5.0,61.0
1,2015-12-27,bdp_java,Android,4330691,1693015,310681,1,3,2015-12-27 09:50:41,list,2015-12-27 09:50:41,3,0,0,0,2,0,0,5.0,5.0,61.0
1,2015-12-27,bdp_java,Android,4330691,3241111,310681,1,15,2015-12-27 09:49:30,list,2015-12-27 09:49:30,7,4,26,16,7,5,4,5.0,5.0,50.0
1,2015-12-27,bdp_java,Android,4330691,3241111,310681,1,15,2015-12-27 09:50:41,list,2015-12-27 09:50:41,7,4,26,16,7,5,4,5.0,5.0,50.0
1,2015-12-27,bdp_java,Android,4330691,3453943,310681,1,1,2015-12-27 09:49:30,list,2015-12-27 09:49:30,1,0,18,9,1,2,0,5.0,5.0,40.0
1,2015-12-27,bdp_java,Android,4330691,3453943,310681,1,1,2015-12-27 09:50:41,list,2015-12-27 09:50:41,1,0,18,9,1,2,0,5.0,5.0,40.0
1,2015-12-27,bdp_java,Android,4330691,3457456,310681,1,9,2015-12-27 09:49:30,list,2015-12-27 09:49:30,1,0,33,48,2,0,0,5.0,5.0,40.0
1,2015-12-27,bdp_java,Android,4330691,3457456,310681,1,9,2015-12-27 09:50:41,list,2015-12-27 09:50:41,1,0,33,48,2,0,0,5.0,5.0,40.0
1,2015-12-27,bdp_java,Android,4330691,3825027,310681,1,2,2015-12-27 09:49:30,list,2015-12-27 09:49:30,2,0,0,0,2,0,0,5.0,5.0,24.0
1,2015-12-27,bdp_java,Android,4330691,3825027,310681,1,2,2015-12-27 09:50:41,list,2015-12-27 09:50:41,2,0,0,0,2,0,0,5.0,5.0,24.0
1,2015-12-27,bdp_java,Android,4330691,390424,310681,1,7,2015-12-27 09:49:30,list,2015-12-27 09:49:30,40,19,78,60,48,27,20,5.0,5.0,111.0
1,2015-12-27,bdp_java,Android,4330691,390424,310681,1,7,2015-12-27 09:50:41,list,2015-12-27 09:50:41,40,19,78,60,48,27,20,5.0,5.0,111.0
1,2015-12-27,bdp_java,Android,4330691,3990906,310681,1,6,2015-12-27 09:49:30,list,2015-12-27 09:49:30,32,32,115,60,22,12,0,5.0,5.0,17.0
1,2015-12-27,bdp_java,Android,4330691,3990906,310681,1,6,2015-12-27 09:50:41,list,2015-12-27 09:50:41,32,32,115,60,22,12,0,5.0,5.0,17.0
1,2015-12-27,bdp_java,Android,4330691,4059364,310681,1,4,2015-12-27 09:49:30,list,2015-12-27 09:49:30,24,19,42,44,34,19,0,5.0,5.0,14.0
1,2015-12-27,bdp_java,Android,4330691,4059364,310681,1,4,2015-12-27 09:50:41,list,2015-12-27 09:50:41,24,19,42,44,34,19,0,5.0,5.0,14.0
1,2015-12-27,bdp_java,Android,4330691,4206401,310681,1,14,2015-12-27 09:49:30,list,2015-12-27 09:49:30,3,0,0,0,2,0,1,5.0,5.0,10.0
1,2015-12-27,bdp_java,Android,4330691,4206401,310681,1,14,2015-12-27 09:50:41,list,2015-12-27 09:50:41,3,0,0,0,2,0,1,5.0,5.0,10.0
1,2015-12-27,bdp_java,Android,4330691,4429566,310681,1,11,2015-12-27 09:49:30,list,2015-12-27 09:49:30,20,6,13,19,16,5,1,5.0,5.0,1.0
1,2015-12-27,bdp_java,Android,4330691,4429566,310681,1,11,2015-12-27 09:50:41,list,2015-12-27 09:50:41,20,6,13,19,16,5,1,5.0,5.0,1.0
1,2015-12-27,bdp_java,Android,4330691,994335,310681,1,5,2015-12-27 09:49:30,list,2015-12-27 09:49:30,17,32,122,171,52,20,12,5.0,5.0,101.0
1,2015-12-27,bdp_java,Android,4330691,994335,310681,1,5,2015-12-27 09:50:41,list,2015-12-27 09:50:41,17,32,122,171,52,20,12,5.0,5.0,101.0
1,2015-12-27,bdp_java,Android,4330819,1004175,310749,1,6,2015-12-27 00:58:22,list,2015-12-27 00:58:22,6,0,8,2,2,3,0,5.0,5.0,100.0
1,2015-12-27,bdp_java,Android,4330819,1004175,310749,1,6,2015-12-27 00:59:26,list,2015-12-27 00:59:26,6,0,8,2,2,3,0,5.0,5.0,100.0
1,2015-12-27,bdp_java,Android,4330819,1004175,310749,1,6,2015-12-27 01:24:57,list,2015-12-27 01:24:57,6,0,8,2,2,3,0,5.0,5.0,100.0
1,2015-12-27,bdp_java,Android,4330819,1004175,310749,1,6,2015-12-27 01:26:08,list,2015-12-27 01:26:08,6,0,8,2,2,3,0,5.0,5.0,100.0
1,2015-12-27,bdp_java,Android,4330819,1004175,310749,1,6,2015-12-27 07:24:56,list,2015-12-27 07:24:56,6,0,8,2,2,3,0,5.0,5.0,100.0
1,2015-12-27,bdp_java,Android,4330819,1004175,310749,1,6,2015-12-27 14:30:06,list,2015-12-27 14:30:06,6,0,8,2,2,3,0,5.0,5.0,100.0
1,2015-12-27,bdp_java,Android,4330819,1004175,310749,1,6,2015-12-27 14:30:14,list,2015-12-27 14:30:14,6,0,8,2,2,3,0,5.0,5.0,100.0
